New Zoning,Old Zoning,New maximum residency,Old maximum residency,New maximum sqft.,Old maximum sqft.,Distance to Closest Rapid Transit (meters)
RSA-5,R9A RES2,169.20000000000002,169.20000000000002,223573.03972686856,223573.03972686856,3371.5463488620485
RM-1,R9 RES3,216.20000000000002,218.55,96525.27292110653,97766.31214437791,1152.6119423015618
CMX-1,C1 COM1,28.200000000000003,28.200000000000003,43438.33581135863,43438.33581135863,3237.6866419910384
CMX-2,C2 COM1,326.65000000000003,326.65000000000003,146546.44613623223,146546.44613623223,1745.9885107219743
CMX-2,C2 COM1,9.4,9.4,3927.379412318506,3927.379412318506,1135.2510209108732
RM-1,R9 RES3,589.85,596.9,264872.7660970856,268278.2730897624,822.5089152574351
RM-1,R9 RES3,244.4,249.10000000000002,109659.89036508421,111069.80324120674,1239.0688465870387
RM-1,R9 RES3,406.55,411.25,182302.8093074608,184646.7025699853,760.6422088789569
CMX-2,C2 COM1,133.95000000000002,133.95000000000002,59532.8166952034,59532.8166952034,740.6165884333554
RM-1,R10 RES3,199.75,202.1,89647.99706526767,90800.61417039257,1177.371338849445
RSA-2,R4 RES2,150.4,150.4,245648.74054899387,245648.74054899387,2431.2250233206114
CMX-1,C1 COM1,14.100000000000001,14.100000000000001,23684.95777843406,23684.95777843406,719.9671632909885
RSA-5,R9A RES2,37.6,37.6,50659.615646408405,50659.615646408405,689.5212290928303
CMX-2,C2 COM1,9.4,9.4,3530.558568155274,3530.558568155274,1412.6490905506616
RSA-5,R9A RES2,117.5,117.5,154065.6567922729,154065.6567922729,612.2966989846913
RSA-1,R3 RES2,54.050000000000004,54.050000000000004,106068.4720752072,106068.4720752072,3628.048632099176
RSA-3,R5 RES2,16.45,16.45,25816.84478483797,25816.84478483797,1958.443019817701
RSA-3,R5 RES2,51.7,51.7,74442.77958067573,74442.77958067573,1697.7252221839503
RSA-5,R9A RES2,70.5,70.5,91906.02608180023,91906.02608180023,1651.4425085653259
RSA-5,R9A RES2,94.0,94.0,123661.42106470602,123661.42106470602,1685.0618203326992
RSA-5,R9A RES2,77.55,77.55,103670.20580688847,103670.20580688847,3991.2516162261754
RSA-5,R9A RES2,96.35000000000001,96.35000000000001,128214.60791725252,128214.60791725252,2668.659865490777
RSA-5,R9A RES2,260.85,260.85,342199.2828236711,342199.2828236711,1729.3264990706516
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,112976.99108161699,112976.99108161699,2570.6267325661397
RSA-5,R9A RES2,143.35,143.35,187040.17295997037,187040.17295997037,1673.544601513539
CMX-1,C1 COM1,18.8,18.8,28440.66201576646,28440.66201576646,1726.5621532445493
RSA-5,R9A RES2,183.3,183.3,240044.5932517062,240044.5932517062,1620.0789700432015
RSA-3,R5 RES2,79.9,79.9,114938.21381023165,114938.21381023165,3243.4585499353475
RSA-5,R9A RES2,79.9,79.9,104816.95889730463,104816.95889730463,2541.236341317022
RSA-3,R5 RES2,68.15,68.15,101210.35199949874,101210.35199949874,2361.501955369611
CMX-1,C1 COM1,2.35,2.35,4074.3218770130893,4074.3218770130893,2600.524394385639
RSA-5,R9A RES2,150.4,150.4,197193.30008326797,197193.30008326797,3011.7121190839653
RSA-5,R9A RES2,91.65,91.65,120085.8258683038,120085.8258683038,3937.408040059265
RSA-5,R9A RES2,166.85,166.85,218166.30024310385,218166.30024310385,2232.077410384852
RSA-5,R9A RES2,176.25,176.25,230289.34045045677,230289.34045045677,2663.908009497131
RSA-3,R5 RES2,51.7,51.7,77259.23497162916,77259.23497162916,4514.396688359048
RM-1,R8 RES3,249.10000000000002,150.4,111504.51823680697,79646.08445486212,2538.830033488232
I-2,G2 IND3,0.0,0.0,3179354.8428048934,3179354.8428048934,5092.943708760873
CMX-2.5,C2 COM1,354.85,284.35,158718.9609392601,126975.1687514081,3361.254530175689
RSD-3,R2 RES1,138.65,138.65,266798.25978725066,266798.25978725066,7324.061866015192
RSA-2,R4 RES2,23.5,23.5,39847.485320122934,39847.485320122934,4785.448840696023
RSA-5,R9A RES2,148.05,148.05,193605.325516516,193605.325516516,2952.7331668897696
RM-1,R10 RES3,202.1,204.45000000000002,90347.66961398293,91509.28250901986,1107.1865874958871
RM-1,R9 RES3,296.1,300.8,133018.68042616497,134728.9206030728,946.3555574847677
RM-1,R9 RES3,296.1,300.8,132998.2207313925,134708.19785508185,894.941984449735
RM-1,R9 RES3,361.90000000000003,366.6,162583.39348222478,164673.75139842482,835.5017254991598
RM-1,R9 RES3,18.8,18.8,8265.943826330284,8372.22024695453,417.4127028921558
RSA-3,R5 RES2,84.60000000000001,84.60000000000001,121839.26241670444,121839.26241670444,7141.496893746218
RSA-5,R10A RES2,7.050000000000001,7.050000000000001,11825.64626655275,11825.64626655275,2191.0551950164654
RSA-5,R9A RES2,86.95,86.95,114341.240017454,114341.240017454,308.8920834760326
RSA-5,R9A RES2,47.0,47.0,63899.538523761286,63899.538523761286,285.2444664373842
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,111510.35150087849,111510.35150087849,1734.1863921064444
RM-4,R15 RES5,166.85,166.85,74123.31231917335,74123.31231917335,331.5533077461008
RSA-3,R5 RES2,35.25,35.25,50731.69054609428,50731.69054609428,4554.334442507644
RSD-3,R2 RES1,180.95000000000002,180.95000000000002,348321.3271238105,348321.3271238105,8660.015546827939
RM-1,R10 RES3,171.55,173.9,76997.34800583823,77987.31390877045,1144.5834802923903
CMX-2,C2 COM1,16.45,16.45,6678.174925937438,6678.174925937438,1128.2158123453676
RM-1,R9 RES3,148.05,150.4,65940.9182859837,66788.73009251778,1058.9786680121267
CMX-2,C2 COM1,23.5,23.5,10305.824649037731,10305.824649037731,1051.8663845993667
RSA-5,R9A RES2,131.6,131.6,171561.47213924152,171561.47213924152,1594.3944337498933
CMX-2,C2 COM1,145.70000000000002,145.70000000000002,65144.37658320501,65144.37658320501,376.15600663602544
RM-2,R13 RES4,82.25,173.9,36358.076563526025,77910.16406469862,7021.878141110027
RSA-3,R5 RES2,108.10000000000001,108.10000000000001,158531.09134995652,158531.09134995652,3107.7979744847967
CMX-2.5,C2 COM1,101.05,82.25,45007.13119697472,36005.70495757977,345.1902676889774
RSA-3,R5 RES2,157.45000000000002,157.45000000000002,226940.11606183587,226940.11606183587,2442.214300386789
RM-3,R14 RES5,1358.3,1358.3,611165.6857000634,611165.6857000634,3536.2773109201858
RSD-3,R2 RES1,98.7,98.7,189111.04950685127,189111.04950685127,4639.877268366949
RSA-3,R5 RES2,96.35000000000001,96.35000000000001,140227.85040664324,140227.85040664324,2845.9000639089204
CMX-2,C2 COM1,18.8,18.8,8203.02813616842,8203.02813616842,3971.5068697885017
RSA-3,R5 RES2,89.3,89.3,131078.36352782385,131078.36352782385,1364.9110064844676
CMX-1,C1 COM1,2.35,2.35,2626.135522906672,2626.135522906672,2833.4778751448407
CMX-2,C2 COM1,11.75,11.75,4604.3989790277365,4604.3989790277365,3254.8758283766924
RSD-3,R2 RES1,293.75,293.75,563729.6461728022,563729.6461728022,7551.401360956952
RSA-2,R4 RES2,101.05,101.05,162593.95701020228,162593.95701020228,3645.5719568291543
RSA-5,R9A RES2,44.65,44.65,60517.83967816797,60517.83967816797,2751.0439471236127
RSA-5,R9A RES2,119.85000000000001,119.85000000000001,159129.15527219878,159129.15527219878,4939.519706823583
CMX-1,C1 COM1,2.35,2.35,3569.1866544666527,3569.1866544666527,2576.760155461653
RSA-2,R4 RES2,72.85000000000001,72.85000000000001,119360.01399734856,119360.01399734856,3831.7381723770345
RSA-2,R4 RES2,30.55,30.55,52463.262320095615,52463.262320095615,4044.560016821887
RSA-3,R5 RES2,68.15,68.15,97897.41128900711,97897.41128900711,3402.1392336068493
RSA-5,R9A RES2,133.95000000000002,133.95000000000002,176444.22655117506,176444.22655117506,2484.8975284266917
RSA-5,R9A RES2,206.8,206.8,271973.1547399341,271973.1547399341,2526.7960815518572
RSA-5,R9A RES2,225.60000000000002,225.60000000000002,296380.461227951,296380.461227951,3821.3318008145734
RSA-3,R5 RES2,136.3,136.3,196865.62477446342,196865.62477446342,3078.5609495501217
RSA-5,R9A RES2,162.15,162.15,213154.43168290152,213154.43168290152,2792.60548957428
RM-1,R9 RES3,239.70000000000002,242.05,107404.7773947641,108785.69596126821,4680.867578408323
RSA-3,R5 RES2,79.9,79.9,115440.1531655754,115440.1531655754,3333.30773196146
RSA-3,R5 RES2,68.15,68.15,99853.65591202828,99853.65591202828,3455.6772742647227
RSA-2,R4 RES2,49.35,49.35,82870.72071155341,82870.72071155341,4858.896241650649
RSA-5,R9A RES2,211.5,211.5,277266.87819732144,277266.87819732144,2604.1391773590267
RSD-3,R2 RES1,133.95000000000002,133.95000000000002,256795.2159100197,256795.2159100197,7399.140977323535
RM-2,R12 RES4,155.1,155.1,69410.39068073331,69410.39068073331,4286.74884232177
RSD-3,R2 RES1,75.2,75.2,144043.56017952118,144043.56017952118,4029.641975618269
RSA-5,R9A RES2,148.05,148.05,194893.21721982738,194893.21721982738,2475.0230003505076
RSD-3,R2 RES1,51.7,51.7,102523.88594098348,102523.88594098348,3984.517656129788
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,111216.38738902789,111216.38738902789,2202.714304428626
RSA-5,R10A RES2,47.0,47.0,64057.362598045365,64057.362598045365,4601.28008790916
RSA-3,R5 RES2,89.3,89.3,131393.47232211492,131393.47232211492,3163.3066761749496
RSA-3,R5 RES2,54.050000000000004,54.050000000000004,79836.03613983275,79836.03613983275,3303.0461394673425
RSA-2,R4 RES2,65.8,65.8,106449.88973496424,106449.88973496424,3416.3482768427275
RSA-5,R10A RES2,14.100000000000001,14.100000000000001,20877.97094336029,20877.97094336029,4553.013968816825
RSA-5,R9A RES2,141.0,141.0,183799.8937908088,183799.8937908088,2878.017925019546
RSA-2,R4 RES2,65.8,65.8,106016.32353927291,106016.32353927291,4136.678608019812
RSA-3,R5 RES2,91.65,91.65,132605.58079838488,132605.58079838488,3039.302822389352
RSA-5,R9A RES2,44.65,44.65,59877.13855489119,59877.13855489119,4431.289886508728
RSA-5,R9A RES2,138.65,138.65,181989.90794500374,181989.90794500374,2491.1114595905588
RM-2,R11 RES4,293.75,126.9,131292.6463413064,56268.277003417024,4842.0115723193385
RSA-5,R9A RES2,101.05,101.05,132256.28571243837,132256.28571243837,2420.7285252181
RSA-5,R9A RES2,124.55000000000001,124.55000000000001,164722.34083991658,164722.34083991658,2071.587569838821
RSD-3,R2 RES1,180.95000000000002,180.95000000000002,349203.9282355446,349203.9282355446,8005.845027848818
RSD-1,R1 RES1,105.75,105.75,475756.9062280173,475756.9062280173,5559.08274829604
RSA-5,R9A RES2,91.65,91.65,120944.20451772862,120944.20451772862,1470.7242586173331
RSA-2,R4 RES2,63.45,63.45,103356.47749313674,103356.47749313674,4312.886887349149
RSA-3,R5 RES2,453.55,453.55,651525.3216485531,651525.3216485531,7627.736895545454
RM-1,R9 RES3,267.90000000000003,272.6,120378.45575739298,121926.17875998805,3067.2168980630286
RSD-3,R2 RES1,47.0,47.0,93571.62733691733,93571.62733691733,4901.602928590319
RM-1,R9 RES3,166.85,169.20000000000002,74556.09605277708,75514.6744305985,1805.4524818156517
RSA-3,R5 RES2,115.15,115.15,168097.13401885645,168097.13401885645,4367.2189655229895
RSA-3,R5 RES2,25.85,25.85,39388.525079669016,39388.525079669016,3329.095216091821
RSA-3,R5 RES2,54.050000000000004,54.050000000000004,79573.80712715989,79573.80712715989,1956.4079713301521
RM-1,R9 RES3,192.70000000000002,195.05,85894.5615629858,86998.92021165276,3206.276115498174
RSA-3,R5 RES2,65.8,65.8,97304.22991495377,97304.22991495377,6985.857392029352
RSA-3,R5 RES2,82.25,82.25,118823.36964019971,118823.36964019971,4603.000718345493
RSA-3,R5 RES2,42.300000000000004,42.300000000000004,63853.1747404303,63853.1747404303,7972.255972279373
CMX-2,C2 COM1,190.35,190.35,85565.7130202284,85565.7130202284,4561.894102263603
RSD-3,R2 RES1,65.8,65.8,129254.6535211938,129254.6535211938,4146.9846547271745
RTA-1,R5A RES3,385.40000000000003,385.40000000000003,278683.0152618977,278683.0152618977,3268.2383934202853
CMX-2,C2 COM1,502.90000000000003,502.90000000000003,225433.3554520636,225433.3554520636,2782.286413737331
RSA-3,R5 RES2,75.2,75.2,109083.6641847344,109083.6641847344,4644.01014221641
RSA-5,R9A RES2,25.85,25.85,35394.820747975595,35394.820747975595,4418.305332752189
RSA-2,R4 RES2,141.0,141.0,226841.18485743215,226841.18485743215,7714.093614025441
RSA-5,R10A RES2,30.55,30.55,40969.57517497105,40969.57517497105,4626.262723439427
RSA-5,R9A RES2,16.45,16.45,23641.25516288505,23641.25516288505,3733.2611412379892
RSD-1,R1 RES1,119.85000000000001,119.85000000000001,543389.0076353317,543389.0076353317,5475.271805237363
RSD-1,R1 RES1,65.8,65.8,301639.86055046663,301639.86055046663,6798.987406490024
RSD-1,R1 RES1,314.90000000000003,314.90000000000003,1411459.6119741471,1411459.6119741471,5437.119934577436
RSA-5,R9A RES2,44.65,44.65,60903.1004635474,60903.1004635474,1566.4174219529114
RSA-2,R4 RES2,16.45,16.45,27858.754503018805,27858.754503018805,1861.9892976632184
RSA-3,R5 RES2,23.5,23.5,36947.45458079635,36947.45458079635,3982.631732715305
RSA-3,R5 RES2,157.45000000000002,157.45000000000002,227767.96968446695,227767.96968446695,3156.466988557838
RSA-5,R9A RES2,32.9,32.9,43658.13493311213,43658.13493311213,4385.756499680752
RSA-5,R9A RES2,211.5,211.5,278126.35610359005,278126.35610359005,3745.272994403302
RSA-3,R5 RES2,75.2,75.2,109044.89761406172,109044.89761406172,2772.692827610857
RSA-3,R5 RES2,98.7,98.7,141912.6396158867,141912.6396158867,4324.868955626654
RSD-3,R2 RES1,136.3,136.3,264118.6971967564,264118.6971967564,7575.682975050797
CMX-2,C2 COM1,361.90000000000003,361.90000000000003,162180.6704851475,162180.6704851475,2785.3270989408384
RSA-5,R9A RES2,136.3,136.3,178555.49924148887,178555.49924148887,1651.1136997640244
RSA-5,R9A RES2,42.300000000000004,42.300000000000004,55419.528658644835,55419.528658644835,4254.846859959505
CMX-2,C2 COM1,25.85,25.85,10655.71145638418,10655.71145638418,2041.6488066473337
CMX-1,C1 COM1,4.7,4.7,8556.686418143658,8556.686418143658,1732.601694248225
RSA-5,R9A RES2,47.0,47.0,62908.904305136864,62908.904305136864,3626.322592900738
RSA-3,R5 RES2,35.25,35.25,53079.65160654638,53079.65160654638,4375.229124180636
RSA-5,R9A RES2,91.65,91.65,121294.90552027737,121294.90552027737,1994.0111717198752
RSA-5,R9A RES2,91.65,91.65,121812.75167488575,121812.75167488575,3509.05611931502
RSA-3,R5 RES2,103.4,103.4,149301.82762684915,149301.82762684915,4538.516543426803
CMX-2,C2 COM1,305.5,305.5,136468.83362499933,136468.83362499933,1895.957967136973
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,110555.67018663313,110555.67018663313,1872.082671759174
RSA-3,R5 RES2,108.10000000000001,108.10000000000001,157899.33443049845,157899.33443049845,3139.8315368899766
RSA-5,R9A RES2,143.35,143.35,189161.5451188535,189161.5451188535,1823.1654155839951
RSA-5,R9A RES2,96.35000000000001,96.35000000000001,128148.87462677748,128148.87462677748,2052.1193077596786
CMX-1,C1 COM1,2.35,2.35,3034.412469839757,3034.412469839757,3368.375480431585
RSA-2,R4 RES2,21.150000000000002,21.150000000000002,34510.04201270148,34510.04201270148,3960.9489478663463
RM-1,R9 RES3,406.55,411.25,182684.6695674659,185033.4724619048,1966.8083571306786
CMX-2.5,C2 COM1,94.0,75.2,41457.43521718243,33165.94817374594,1261.2290967488138
CMX-1,C1 COM1,2.35,2.35,3416.490339087881,3416.490339087881,3352.121281402691
RSA-5,R9A RES2,70.5,70.5,94022.14982507602,94022.14982507602,1845.6455719931257
RSA-3,R5 RES2,56.400000000000006,56.400000000000006,81635.8032354108,81635.8032354108,2526.5192176910105
CMX-1,C1 COM1,2.35,2.35,3497.546842866368,3497.546842866368,1814.9140503316155
RSA-3,R5 RES2,44.65,44.65,67052.12303700822,67052.12303700822,758.9951451032733
RSA-5,R9A RES2,148.05,148.05,195242.20635952373,195242.20635952373,2694.5699979057727
RM-1,R9 RES3,211.5,213.85,94625.56597863097,95842.18039835624,896.9491342454121
RSA-2,R4 RES2,28.200000000000003,28.200000000000003,47793.59217963379,47793.59217963379,4185.969621736455
CMX-2,C2 COM1,16.45,16.45,6467.4561604477285,6467.4561604477285,1634.7084291445283
RM-1,R9 RES3,47.0,47.0,20223.880868876266,20483.902194333252,739.1186935668336
CMX-2,C2 COM1,11.75,11.75,5200.224773491839,5200.224773491839,1049.5716631383511
RSA-5,R10A RES2,39.95,39.95,54321.154880978545,54321.154880978545,3552.3177331643756
RSA-3,R5 RES2,152.75,152.75,219926.47999130486,219926.47999130486,3116.819786160667
RSA-3,R5 RES2,14.100000000000001,14.100000000000001,21318.903840711388,21318.903840711388,2510.7058193606276
RSA-2,R4 RES2,72.85000000000001,72.85000000000001,118339.67118194318,118339.67118194318,3750.624763569635
CMX-2,C2 COM1,117.5,117.5,51950.397275104646,51950.397275104646,1422.2462261539135
RM-1,R9 RES3,89.3,91.65,39763.309855620995,40274.552410907556,1631.7814564765285
RSA-5,R9A RES2,126.9,126.9,168344.39328021382,168344.39328021382,1910.1953730742264
CMX-1,C1 COM1,2.35,2.35,3962.5312194931876,3962.5312194931876,1824.7226493042194
RSA-5,R9A RES2,157.45000000000002,157.45000000000002,206718.196902294,206718.196902294,1696.6262952325308
RSA-5,R9A RES2,190.35,190.35,248169.94147652993,248169.94147652993,3780.693789517442
RM-1,R9 RES3,1567.45,1586.25,704524.244892016,713582.4137549135,2908.2687472700577
RSA-5,R9A RES2,108.10000000000001,108.10000000000001,143744.9506751459,143744.9506751459,2003.9587383411865
RSA-5,R9A RES2,138.65,138.65,181190.47000545703,181190.47000545703,1645.2485960067788
CMX-2,C2 COM1,155.1,155.1,69298.05066919237,69298.05066919237,2222.0318734739953
RSD-3,R2 RES1,63.45,63.45,122054.41509034441,122054.41509034441,7770.415665675355
RSA-5,R9A RES2,84.60000000000001,84.60000000000001,111521.02916755067,111521.02916755067,3506.04965339792
RM-1,R9 RES3,82.25,84.60000000000001,36663.575104396994,37134.96392716782,4457.105728768441
RSA-5,R9A RES2,225.60000000000002,225.60000000000002,294842.4817776395,294842.4817776395,1963.6678448580558
CMX-2.5,C2 COM1,180.95000000000002,145.70000000000002,81223.24612981046,64978.596903848374,3612.5990554389064
RSA-5,R9A RES2,51.7,51.7,70314.31553500821,70314.31553500821,3807.5131400507094
RSA-5,R9A RES2,141.0,141.0,186658.1197299637,186658.1197299637,1616.650920025569
RSA-5,R9A RES2,110.45,110.45,146768.809541871,146768.809541871,1904.4150832171313
RM-1,R9 RES3,32.9,32.9,14217.256531352075,14400.049829612317,4421.16689010536
RSA-5,R9A RES2,133.95000000000002,133.95000000000002,174839.97462457686,174839.97462457686,1566.8678002840136
RSA-5,R9A RES2,122.2,122.2,161533.3142821382,161533.3142821382,3811.3157205146504
CMX-1,C1 COM1,2.35,2.35,3865.422772993167,3865.422772993167,1670.6676610702832
RM-1,R9 RES3,639.2,646.25,286615.175839229,290300.2281000192,3155.0730916713383
RSA-5,R9A RES2,164.5,164.5,214965.99383901796,214965.99383901796,4647.54823538036
RSA-5,R9A RES2,136.3,136.3,179590.06538804606,179590.06538804606,1516.2715596118362
CMX-1,C1 COM1,2.35,2.35,2984.8722971495313,2984.8722971495313,1988.799808775113
RSD-3,R2 RES1,105.75,105.75,204267.64052667166,204267.64052667166,2548.678739200146
RM-1,R9 RES3,380.7,385.40000000000003,170377.592509155,172568.1615557013,1759.3054089946795
RSA-5,R9A RES2,75.2,75.2,98633.15661116927,98633.15661116927,1412.203312184627
RSA-5,R9A RES2,108.10000000000001,108.10000000000001,142225.17819602013,142225.17819602013,2024.6799990571415
RSA-3,R5 RES2,115.15,115.15,167910.96104818222,167910.96104818222,808.3583703526863
RSA-3,R5 RES2,110.45,110.45,158970.72124383523,158970.72124383523,1913.9436006385995
RSA-2,R4 RES2,108.10000000000001,108.10000000000001,177530.5231715079,177530.5231715079,8448.836113550678
RSA-1,R3 RES2,32.9,32.9,65874.65118261713,65874.65118261713,6742.827514531881
RSA-3,R5 RES2,216.20000000000002,216.20000000000002,311553.5518898541,311553.5518898541,3219.353247010024
